label|data|text
value_error|<inform> inform ( <response> response: [ no ], <speaker_id> speaker id: [ 4 ], <feature> feature: [ MFCC-25 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.8658 ]> )|Yes DeltaMFCC which a shap value of -0.8658 was used to detect the id of speaker 4 for the audio sample ..
value_error|<inform> inform ( <extracted> extracted: [ MSRCC ], <model> model: [ CNN ], <important> important: [ MSRCC-1 ], <classification> classification: [ bonafide ]> )|the audio sample had Cepstrum features extracted and StaticM was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be DigitalSignal ..
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 3 ], <feature> feature: [ GTCC-6 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 1 ]> )|Yes StaticGTCC which a 3 value of 1 was used to detect the id of speaker 3 for the audio sample ..
accurate|<inform> inform ( <classification> classification: [ spoof ], <classified_by> classified by: [ feature ]> )|FeatureBased determined that StaticCQCC StaticMFCC StaticLFCC MFCC-4 had the highest impact on classification ..
accurate|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-52 ], <classification> classification: [ bonafide ]> )|the audio sample had Cepstrum features extracted and DeltaDeltaLFCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be DigitalSignal ..
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-18 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.2232 ], <detected_by> detected by: [ CNN ]> )|Yes DeltaMFCC which a shap value of 0.2232 was used to detect the sample as PhysicalAccess was detected by CNN,  .. Yes DeltaMFCC which a shap value of 0.2232 was used to detect the sample as PhysicalAccess was detected by CNN,  ..
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 4 ], <feature> feature: [ MSRCC-6 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.5455 ]> )|Yes StaticMSRCC which a shap value of 0.5455 was used to detect the id of speaker 4 for the audio sample ..
accurate|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ mixer ]> )|There is evidence of sampling ..
hallucination|<inform> inform ( < classification>  classification: [ spoof ], <edit_type> edit type: [ multi_microphone ], <mic_quantity> mic quantity: [ >1 ]> )|Yes person 3 was detected by DeltaMFCC with a shap value of 0.0302 .. There are different CaptureDevice signatures ..
hallucination|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-30 ], <classification> classification: [ bonafide ]> )|Yes DeltaDeltaLFCC which a shap value of 0.707 was used to detect the sample as DigitalSignal ..
hallucination|<inform> inform ( <extracted> extracted: [ PSRCC ], <model> model: [ CNN ], <important> important: [ PSRCC-7 ], <classification> classification: [ bonafide ]> )|Yes StaticMFCC which a shap value of 0.1362 was used to detect the id of speaker 7 for the audio sample ..
accurate|<inform> inform ( <response> response: [ yes ], <feature> feature: [ MFCC-3 ], <determined> determined: [ speaker_id ]> )|yes StaticMFCC was used to determine speaker id ..
value_error|<inform> inform ( <classification> classification: [ bonafide ], <edit_type> edit type: [ none ], <detected_by> detected by: [ CNN ]> )|The DigitalSignal was detected by CN,  audio was not a PhysicalAccess audio ..
repetition|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 5 ], <feature> feature: [ LFCC-58 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.2487 ]> )|Yes person 5 was detected by DeltaDeltaLFCC with a shap value of 0.2487 .. Yes person 5 was detected by DeltaDeltaLFCC with a shap value of 0.2487 ..
accurate|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-54 ], <shap_value> shap value: [ 0.2979 ]> )|shap determined that the DeltaDeltaLFCC feature was one of the more important features by assigning it a value of 0.2979 ..
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-38 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.8451 ]> )|Yes DeltaLFCC which a shap value of 0.8451 was used to detect the sample as DigitalSignal ..
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-46 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.8192 ]> )|Yes DeltaDeltaLFCC which a shap value of bonafide was used to detect the sample as DigitalSignal ..
repetition|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MFCC-10 ], <shap_value> shap value: [ -0.0298 ]> )|shap determined that the StaticMFCC feature was one of the more important features by assigning it a value of -0.0298 .. shap determined that the StaticMFCC feature was one of the more important features by assigning it a value of -0.0298 ..
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-13 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.3337 ]> )|Dynamic microphones were used the most ..
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-2 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.7602 ]> )|Yes StaticMSRCC which a shap value of -0.7602 was used to detect the sample as DigitalSignal .. Yes StaticMSRCC which a shap value of -0.7602 was used to detect the sample as DigitalSignal ..
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-49 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.9585 ]> )|Yes DeltaDeltaLFCC which a Yes value of -0.9585 was used to detect the sample as DigitalSignal ..
hallucination|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 3 ], <feature> feature: [ MFCC-34 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.8748 ]> )|Yes the recording has been tampered with .. Yes DeltaDeltaMFCC which a shap value of 0.8748 was used to detect the id of speaker 3 for the audio sample ..
repetition|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ synthetic ]> )|FeatureBased determined that StaticCQCC StaticMFCC StaticLFCC CQCC-0 had the highest impact on classification .. FeatureBased determined that StaticCQCC StaticMFCC StaticLFCC CQCC-0 had the highest impact on classification ..
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 4 ], <feature> feature: [ MFCC-25 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.8658 ]> )|Yes DeltaMFCC which a shap value of -0.8658 was used to detect the id of speaker 4 for the audio sample ..
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-25 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.7316 ]> )|shap DeltaMFCC which a shap value of 0.7316 was used to detect the sample as DigitalSignal ..
hallucination|<inform> inform ( <extracted> extracted: [ MFCC ], <model> model: [ CNN ], <important> important: [ MFCC-12 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|Dynamic microphones were used the most ..
accurate|<inform> inform ( <extracted> extracted: [ MFCC ], <model> model: [ CNN ], <important> important: [ MFCC-2 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had Cepstrum features extracted and StaticMFCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be PhysicalAccess ..
repetition|<inform> inform ( <extracted> extracted: [ MSRCC ], <model> model: [ CNN ], <important> important: [ MSRCC-8 ], <classification> classification: [ bonafide ]> )|the audio sample had Cepstrum features extracted and StaticMSRCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be DigitalSignal .. the audio sample had Cepstrum features extracted and StaticMSRCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be DigitalSignal ..
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 7 ], <feature> feature: [ LFCC-59 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.9123 ]> )|Yes DeltaDeltaLFCC which a shap value of 0.9123 was used to detect the id of speaker 7 for the audio sample ..
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-47 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.299 ]> )|Yes DeltaDeltaLFCC which a shap value of 0.29 was used to detect the sample as DigitalSignal ..
repetition|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 5 ], <feature> feature: [ PSRCC-11 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.1731 ]> )|Yes person 3 was detected by StaticPSRCC with a shap value of 0.1731 .. Yes person 3 was detected by StaticPSRCC with a shap value of 0.1731 ..
accurate|<inform> inform ( <response> response: [ yes ], <feature> feature: [ GTCC-9 ], <determined> determined: [ speaker_id ]> )|yes StaticGTCC was used to determine speaker id ..
repetition|<inform> inform ( <speaker_id> speaker id: [ 1 ], <model> model: [ SVM ]> )|the audio sample was used in a Classification_Algorithm Representation tasked at detecting speaker id determined to be 1 .. the audio sample was used in a Classification_Algorithm Representation tasked at detecting speaker id determined to be 1 ..
repetition|<inform> inform ( <response> response: [ Yes ], <classification> classification: [ spoof ], <edit_type> edit type: [ sampling ]> )|Yes . Yes . Yes . There is evidence of sampling ..
repetition|<inform> inform ( <response> response: [ Yes ], <classification> classification: [ spoofed ], <spoof_type> spoof type: [ replayed ], <detected_by> detected by: [ CNN ]> )|Yes the DigitalSignal was detected by CNN,  recording was a PhysicalAccess recording .. Yes the DigitalSignal was detected by CNN,  recording was a PhysicalAccess recording ..
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-2 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.7662 ]> )|Yes StaticLFCC which a shap value of 0.7662 was used to detect the sample as DigitalSignal ..
hallucination|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ conversion ], <classified_by> classified by: [ feature ]> )|Yes DeltaDeltaMFCC which a shap value of -0.0316 was used to detect the sample as PhysicalAccess was detected by CNN,  ..
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ GTCC-1 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0 ]> )|shap StaticGTCC which a shap value of 0 was used to detect the sample as DigitalSignal ..
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 4 ], <feature> feature: [ MFCC-24 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.6368 ]> )|Yes DeltaMFCC which a shap value of -0.6368 was used to detect the id of speaker MFCC-24 for the audio sample ..
value_error|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-56 ], <classification> classification: [ bonafide ]> )|the audio sample had Cepstrum features extracted and DeltaDelta was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be DigitalSignal ..
accurate|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MFCC-26 ], <shap_value> shap value: [ 0.3447 ]> )|shap determined that the DeltaMFCC feature was one of the more important features by assigning it a value of 0.3447 ..
repetition|<inform> inform ( <speaker_id> speaker id: [ 4 ]> )|person 4 spoke the audio sample .. person 4 spoke the audio sample ..
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-43 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.4057 ], <detected_by> detected by: [ CNN ]> )|Yes DeltaLFCC which a shap value of 0.2967 was used to detect the id of speaker 2 for the audio sample ..
repetition|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ computer ]> )|It looks that way .. It looks that way ..
repetition|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 1 ], <feature> feature: [ MFCC-40 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.9939 ]> )|Yes DeltaDeltaMFCC which a shap value of 0.9939 was used to detect the id of speaker 1 for the audio sample .. Yes DeltaDeltaMFCC which a shap value of 0.9939 was used to detect the id of speaker 1 for the audio sample ..
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-37 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.4298 ], <detected_by> detected by: [ CNN ]> )|Yes DeltaLFCC which a shap value of 0.4298 was used to detect the sample as PhysicalAccess was detected by CNN,  .. Yes DeltaLFCC which a shap value of 0.4298 was used to detect the sample as PhysicalAccess was detected by CNN,  ..
repetition|<inform> inform ( <extracted> extracted: [ PSRCC ], <model> model: [ CNN ], <important> important: [ PSRCC-0 ], <classification> classification: [ bonafide ]> )|the audio sample had Cepstrum features extracted and StaticPSRCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be DigitalSignal .. the audio sample had Cepstrum features extracted and StaticPSRCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be DigitalSignal ..
accurate|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-43 ], <classification> classification: [ bonafide ]> )|the audio sample had Cepstrum features extracted and DeltaDeltaLFCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be DigitalSignal ..
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-46 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.8192 ]> )|Yes DeltaDeltaLFCC which a bonafide value of -0.8192 was used to detect the sample as DigitalSignal ..
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-13 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.8687 ]> )|Yes StaticMFCC which a shap value of 0.8687 was used to detect the sample as DigitalSignal .. Yes StaticMFCC which a shap value of 0.8687 was used to detect the sample as DigitalSignal ..
repetition|<inform> inform ( <extracted> extracted: [ MFCC ], <model> model: [ CNN ], <important> important: [ MFCC-3 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had Cepstrum features extracted and StaticMFCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be PhysicalAccess .. the audio sample had Cepstrum features extracted and StaticMFCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be PhysicalAccess ..
repetition|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ speed ]> )|Other samples show the person speaks at a different speed .. Other samples show the person speaks at a different speed ..
omission|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-35 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.2867 ], <detected_by> detected by: [ CNN ]> )|Yes DeltaLFCC which a shap value of 0.2867 was used to detect the sample as PhysicalAccess was detected by CNN..
hallucination|<inform> inform ( > )|the audio sample had Cepstrum features extracted and StaticLFCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be PhysicalAccess .. the audio sample had Cepstrum features extracted and StaticLFCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be PhysicalAccess .. Linear Prediction Cepstral Coefficients are an alternative to Cepstrum in terms of cepstral feature computation is from all-pole Abstract of signal . Linear prediction cepstral coefficients LPCCs are derived from the linear prediction coefficients LPCs by a recursive SoftwareAgent ..
hallucination|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-41 ], <shap_value> shap value: [ -0.5918 ]> )|the audio sample had Cepstrum features extracted and DeltaDeltaLFCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be DigitalSignal ..
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 3 ], <feature> feature: [ MSRCC-5 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.5221 ]> )|Yes StaticMSRCC which a shap value of yes was used to detect the id of speaker 3 for the audio sample ..
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-22 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.285 ]> )|Yes DeltaLFCC which a shap value of 0.285 was used to detect the sample as DigitalSignal .. Yes DeltaLFCC which a shap value of 0.285 was used to detect the sample as DigitalSignal ..
hallucination|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ speed ]> )|Yes DeltaDeltaLFCC which a shap value of -0.9585 was used to detect the sample as DigitalSignal ..
omission|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-19 ], <classification> classification: [ replayed ], <shap_value> shap value: [ -0.8568 ], <detected_by> detected by: [ CNN ]> )|Yes DeltaMFCC which a shap value of -0.8568 was used to detect the sample as PhysicalAccess was detected by CNN..
accurate|<inform> inform ( <classification> classification: [ bonafide ], <multi_microphone> multi microphone: [ no ], <mic_quantity> mic quantity: [ 1 ]> )|The CaptureDevice signature is consistent throughout the recording ..
repetition|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 1 ], <feature> feature: [ GTCC-7 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0 ]> )|Yes StaticGTCC which a shap value of 0 was used to detect the id of speaker 1 for the audio sample .. Yes StaticGTCC which a shap value of 0 was used to detect the id of speaker 1 for the audio sample ..
accurate|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-23 ], <shap_value> shap value: [ -0.9787 ]> )|shap determined that the DeltaLFCC feature was one of the more important features by assigning it a value of -0.9787 ..
repetition|<inform> inform ( <extracted> extracted: [ MSRCC ], <model> model: [ CNN ], <important> important: [ MSRCC-0 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had Cepstrum features extracted and StaticMSRCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be PhysicalAccess .. the audio sample had Cepstrum features extracted and StaticMSRCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be PhysicalAccess ..
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-55 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.3192 ], <detected_by> detected by: [ CNN ]> )|Yes StaticMFCC which a shap value of -0.5673 was used to detect the sample as PhysicalAccess was detected by CNN,  .. Yes DeltaDeltaLFCC which a shap value of 0.3192 was used to detect the sample as PhysicalAccess was detected by CNN,  ..
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 2 ], <feature> feature: [ PSRCC-8 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.7012 ]> )|Yes StaticPSRCC which a  value of -0.7012 was used to detect the id of speaker 2 for the audio sample ..
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-10 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.5373 ]> )|Yes StaticMFCC which a shap value of 0.5373 was used to detect the sample as DigitalSignal ..
repetition|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-9 ], <shap_value> shap value: [ -0.1259 ]> )|shap determined that the StaticLFCC feature was one of the more important features by assigning it a value of -0.1259 .. shap determined that the StaticLFCC feature was one of the more important features by assigning it a value of -0.1259 ..
repetition|<inform> inform ( > )|The mel in the name describes the perceived pitch. The mel in the name describes the perceived pitch. The mel in the name describes the perceived pitch. The mel in the name describes the perceived pitch. The mel in the name describes the perceived pitch. The Mel physical_attribute Cepstral Coefficients Cepstrum are used for automatic Sound recognition . They lead to a compact Abstract of the frequency spectrum. The mel in the name describes the perceived pitch. The linear modeling of speech generation serves as the actual basis for the generation of MFCCs A periodic excitation signal vocal cords is formed by a linear Operation mouth tongue nasal cavities ... . The filter or its impulse response is primarily important for speech recognition since what was said and not in which perception is of interest for the analysis ..
repetition|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-43 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had Cepstrum features extracted and DeltaDeltaLFCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be PhysicalAccess .. the audio sample had Cepstrum features extracted and DeltaDeltaLFCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be PhysicalAccess ..
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-7 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.2973 ]> )|Yes StaticMSRCC which a shap value of -0.2973 was used to detect the sample as DigitalSignal ..
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 1 ], <feature> feature: [ LFCC-28 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.3137 ]> )|Yes person 1 was detected by DeltaLFCC with a shap value of 0.3137 ..
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 5 ], <feature> feature: [ MSRCC-10 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.6465 ]> )|Yes StaticMSRCC which a shap value of 0.6465 was used to detect the id of speaker 5 for the audio sample ..
repetition|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-12 ], <shap_value> shap value: [ -0.3688 ]> )|shap determined that the StaticMSRCC feature was one of the more important features by assigning it a value of -0.3688 .. shap determined that the StaticMSRCC feature was one of the more important features by assigning it a value of -0.3688 ..
repetition|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 7 ], <feature> feature: [ MFCC-14 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.9466 ]> )|Yes DeltaMFCC which a shap value of 0.9466 was used to detect the id of speaker 7 for the audio sample .. Yes DeltaMFCC which a shap value of 0.9466 was used to detect the id of speaker 7 for the audio sample ..
hallucination|<inform> inform ( <response> response: [ Yes ], <classification> classification: [ spoof ], <mic_type> mic type: [ mobile_phone ], <mic_type> mic type: [ computer ]> )|Yes person 3 was detected by DeltaMFCC with a shap value of 0.0302 ..
accurate|<inform> inform ( <speaker_id> speaker id: [ 5 ]> )|person 5 was detected as the primary speaker of the audio sample ..
accurate|<inform> inform ( <extracted> extracted: [ MFCC ], <model> model: [ CNN ], <important> important: [ MFCC-9 ], <classification> classification: [ bonafide ]> )|the audio sample had Cepstrum features extracted and StaticMFCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be DigitalSignal ..
value_error|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ PSRCC-9 ], <shap_value> shap value: [ 0.0969 ]> )| determined that the StaticPSRCC feature was one of the more important features by assigning it a value of 0.0969 ..
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 2 ], <feature> feature: [ MSRCC-9 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.007 ]> )|Yes StaticMSRCC which a shap value of -0.007 was used to detect the id of speaker 2 for the audio sample ..
hallucination|<inform> inform ( <speaker_id> speaker id: [ 1 ]> )|Yes the recording shows signs of 3 different editors ..
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-20 ], <classification> classification: [ replayed ], <shap_value> shap value: [ -0.612 ], <detected_by> detected by: [ CNN ]> )|Yes DeltaDeltaMFCC which a shap value of 0.8748 was used to detect the id of speaker 3 for the audio sample .. Yes DeltaLFCC which a shap value of -0.612 was used to detect the sample as PhysicalAccess was detected by CNN,  ..
repetition|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ multi_microphone ], <mic_quantity> mic quantity: [ 2 ]> )|There were 2 microphones used .. There were 2 microphones used ..
repetition|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ sampling ], <sample_start> sample start: [ 20 ]> )|The audio cuts abruptly at the 20 second mark .. The audio cuts abruptly at the 20 second mark ..
value_error|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ sampling ], <detected_by> detected by: [ CNN ]> )|This is a PhysicalAccess was detected by CN,  and re-recorded sample ..
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 3 ], <feature> feature: [ LFCC-19 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.1453 ]> )|Yes StaticLFCC which a shap value of -0.1453 was used to detect the id of speaker 3 for the audio sample ..
accurate|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-5 ], <shap_value> shap value: [ 0.2454 ]> )|shap determined that the StaticMSRCC feature was one of the more important features by assigning it a value of 0.2454 ..
accurate|<inform> inform ( <extracted> extracted: [ PSRCC ], <model> model: [ CNN ], <important> important: [ PSRCC-3 ], <classification> classification: [ bonafide ]> )|the audio sample had Cepstrum features extracted and StaticPSRCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be DigitalSignal ..
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-59 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.6167 ]> )|Yes DeltaDeltaLFCC which a shap value of -0.6167 was used to detect the sample as DigitalSignal ..
repetition|<inform> inform ( <speaker_id> speaker id: [ 5 ], <model> model: [ SVM ]> )|the audio sample was used in a Classification_Algorithm Representation tasked at detecting speaker id determined to be 5 .. the audio sample was used in a Classification_Algorithm Representation tasked at detecting speaker id determined to be 5 ..
accurate|<inform> inform ( <extracted> extracted: [ MFCC ], <extracted> extracted: [ GTCC ], <model> model: [ SVM ], <speaker_id> speaker id: [ 4 ]> )|The audio sample had Cepstrum and MFCC features extracted and passed through a trained Classification_Algorithm which determined the id of speaker 4 ..
repetition|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 5 ], <feature> feature: [ MSRCC-11 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.2062 ]> )|Yes person 5 was detected by StaticMSRCC with a shap value of 0.2062 .. Yes person 5 was detected by StaticMSRCC with a shap value of 0.2062 ..
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-14 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.4354 ], <detected_by> detected by: [ CNN ]> )|Yes StaticLFCC which a shap value of 0.4354 was used to detect the sample as PhysicalAccess was detected by CNN,  ..
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-32 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.2438 ]> )|Yes DeltaDeltaMFCC which a sha value of -0.2438 was used to detect the sample as DigitalSignal ..
hallucination|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MFCC-20 ], <shap_value> shap value: [ 0.3878 ]> )|shap determined that the DeltaDeltaLFCC feature was one of the more important features by assigning it a value of -0.7935 ..
accurate|<inform> inform ( <extracted> extracted: [ MSRCC ], <model> model: [ CNN ], <important> important: [ MSRCC-3 ], <classification> classification: [ bonafide ]> )|the audio sample had Cepstrum features extracted and StaticMSRCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be DigitalSignal ..
accurate|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-44 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had Cepstrum features extracted and DeltaDeltaLFCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be PhysicalAccess ..
hallucination|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ environment ], <change_at> change at: [ 20 ]> )|Yes StaticMSRCC which a shap value of 0.2359 was used to detect the sample as PhysicalAccess was detected by CNN,  .. There is more feedback at the 40 second mark ..
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 3 ], <feature> feature: [ MFCC-24 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.5756 ]> )|Yes person 3 was detected by DeltaMFCC with a sha value of 0.5756 ..
