label|data|text
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 2 ], <feature> feature: [ MFCC-3 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.0673 ]> )|Yes person 2 was detected by AudioFeature with a shap value of -0.0673 ......
hallucination|<inform> inform ( <speaker_id> speaker id: [ 3 ]> )|It is not a bona fide audio ......
repetition|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 1 ], <feature> feature: [ MFCC-39 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.7222 ]> )|Yes person 1 was detected by AudioFeature with a shap value of 0.7222 ...... Yes person 1 was detected by AudioFeature with a shap value of 0.7222 ......
repetition|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 2 ], <feature> feature: [ LFCC-35 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.3982 ]> )|Yes AudioFeature which a shap value of 0.3982 was used to detect the id of speaker 2 for the audio sample ...... Yes AudioFeature which a shap value of 0.3982 was used to detect the id of speaker 2 for the audio sample ......
hallucination|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-15 ], <classification> classification: [ bonafide ]> )|The audio shows signs of being edited ......
accurate|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-41 ], <shap_value> shap value: [ -0.5918 ]> )|shap determined that the AudioFeature feature was one of the more important features by assigning it a value of -0.5918 ......
accurate|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-21 ], <shap_value> shap value: [ 0.3974 ]> )|shap determined that the AudioFeature feature was one of the more important features by assigning it a value of 0.3974 ......
hallucination|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ sampling ]> )|Yes AudioFeature which a shap value of -0.2973 was used to detect the sample as Audiosignal ...... It appears that the recording was spliced .....
repetition|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ GTCC-10 ], <shap_value> shap value: [ 0 ]> )|shap determined that the AudioFeature feature was one of the more important features by assigning it a value of 0 ...... shap determined that the AudioFeature feature was one of the more important features by assigning it a value of 0 ......
accurate|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-40 ], <classification> classification: [ bonafide ]> )|the audio sample had Entity features extracted and AudioFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal ......
value_error|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ PSRCC-6 ], <shap_value> shap value: [ -0.0158 ]> )|shap determined that the AudioFeature feature was one of the more important features by assigning it a value of PSRCC-6 ......
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 4 ], <feature> feature: [ MFCC-37 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.6786 ]> )|Yes AudioFeature which a shap value of -0.6786 was used to detect the id of speaker 4 for the audio sample ......
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 3 ], <feature> feature: [ MFCC-34 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.8748 ]> )|Yes AudioFeature which a shap value of 0.8748 was used to detect the id of speaker 0.8748 for the audio sample ......
accurate|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-26 ], <shap_value> shap value: [ -0.1124 ]> )|shap determined that the AudioFeature feature was one of the more important features by assigning it a value of -0.1124 ......
accurate|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ GTCC-12 ], <shap_value> shap value: [ 0 ]> )|shap determined that the AudioFeature feature was one of the more important features by assigning it a value of 0 ......
repetition|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-28 ], <classification> classification: [ bonafide ]> )|the audio sample had Entity features extracted and AudioFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal ...... the audio sample had Entity features extracted and AudioFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal ......
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-36 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.1149 ]> )|the audio sample had Entity features extracted and AudioFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess ...... Yes AudioFeature which a shap value of -0.1149 was used to detect the sample as Audiosignal ......
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-8 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.8955 ]> )|Yes AudioFeature which a shap value of 0.8955 was used to detect the sample as Audiosignal ......
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-11 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.6615 ]> )|Yes AudioFeature which a shap value of -0.6615 was used to detect the sample as Audiosignal ......
hallucination|<inform> inform ( <classification> classification: [ bonafide ], <edit_type> edit type: [ none ]> )|the audio sample had Entity features extracted and AudioFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal ......
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 2 ], <feature> feature: [ MFCC-8 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.7314 ]> )|Yes AudioFeature which a shap value of -0.731 was used to detect the id of speaker 2 for the audio sample ......
accurate|<inform> inform ( > )|Spectral Centroid physicalattribute Coefficients ......
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-41 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.5433 ], <detected_by> detected by: [ CNN ]> )|The audio is PhysicalAccess was detected by CNN ......
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ GTCC-2 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 1 ], <detected_by> detected by: [ CNN ]> )|The audio file was classified as being Audiosignal by a FeedforwardNeuralNetwork Abstract ......
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 2 ], <feature> feature: [ MFCC-8 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.7314 ]> )|Yes AudioFeature which a shap value of -0.7314 was used to detect the id of speaker shap for the audio sample ......
accurate|<informt> informt ( <model> model: [ CNN ], <task> task: [ classification ]> )|The recording was passed to a FeedforwardNeuralNetwork Abstract for classification ......
hallucination|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ PSRCC-11 ], <shap_value> shap value: [ 0.8242 ]> )|the audio sample had Entity features extracted and AudioFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal ...... shap determined that the AudioFeature feature was one of the more important features by assigning it a value of 0.8242 ......
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-2 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.7662 ]> )|Artificial background noise was added to the recording ...... Yes AudioFeature which a shap value of 0.7662 was used to detect the sample as Audiosignal ......
repetition|<inform> inform ( <speaker_id> speaker id: [ 3 ]> )|person 3 spoke the audio sample ...... person 3 spoke the audio sample ......
repetition|<inform> inform ( <extracted> extracted: [ MSRCC ], <model> model: [ CNN ], <important> important: [ MSRCC-5 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had Entity features extracted and AudioFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess ...... the audio sample had Entity features extracted and AudioFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess ......
accurate|<inform> inform ( <response> response: [ No ], <classification> classification: [ spoof ], <edit_type> edit type: [ multi_microphone ], <mic_quantity> mic quantity: [ >1 ]> )|No the entire recording was made using multiple microphones .....
repetition|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MFCC-26 ], <shap_value> shap value: [ 0.3447 ]> )|shap determined that the AudioFeature feature was one of the more important features by assigning it a value of 0.3447 ...... shap determined that the AudioFeature feature was one of the more important features by assigning it a value of 0.3447 ......
repetition|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-29 ], <classification> classification: [ bonafide ]> )|the audio sample had Entity features extracted and AudioFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal ...... the audio sample had Entity features extracted and AudioFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal ......
repetition|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 3 ], <feature> feature: [ GTCC-10 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0 ]> )|Yes person 3 was detected by AudioFeature with a shap value of 0 ...... Yes person 3 was detected by AudioFeature with a shap value of 0 ......
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-5 ], <classification> classification: [ replayed ], <shap_value> shap value: [ -0.2026 ], <detected_by> detected by: [ CNN ]> )|the audio sample had Entity features extracted and AudioFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess ...... Yes AudioFeature which a shap value of -0.2026 was used to detect the sample as PhysicalAccess was detected by CNN ......
repetition|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-7 ], <classification> classification: [ bonafide ]> )|the audio sample had Entity features extracted and AudioFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal ...... the audio sample had Entity features extracted and AudioFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal ......
repetition|<inform> inform ( <extracted> extracted: [ MSRCC ], <model> model: [ CNN ], <important> important: [ MSRCC-12 ], <classification> classification: [ bonafide ]> )|the audio sample had Entity features extracted and AudioFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal ...... the audio sample had Entity features extracted and AudioFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal ......
accurate|<inform> inform ( <speaker_id> speaker id: [ 8 ]> )|person 8 was detected as the primary speaker of the audio sample ......
hallucination|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 3 ], <feature> feature: [ MFCC-16 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.0302 ]> )|The audio shows signs of Audio_signal involvement ...... Yes person 3 was detected by AudioFeature with a shap value of 0.0302 ......
repetition|<inform> inform ( <classification> classification: [ bonafide ], <edit_type> edit type: [ none ], <classified_by> classified by: [ feature ]> )|No other features were used ...... No other features were used ......
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 1 ], <feature> feature: [ MFCC-29 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.6411 ]> )|Yes AudioFeature which a shap value of -0.6411 was used to detect the id of speaker 1 for the audio sample ......
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-21 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.2522 ], <detected_by> detected by: [ CNN ]> )|Yes AudioFeature which a shap value of 0.2522 was used to detect the sample as PhysicalAccess was detected by CNN ......
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-18 ], <classification> classification: [ replayed ], <shap_value> shap value: [ -0.607 ], <detected_by> detected by: [ CNN ]> )|Yes AudioFeature which a shap value of -0.607 was used to detect the sample as PhysicalAccess was detected by CNN ...... Yes AudioFeature which a shap value of -0.607 was used to detect the sample as PhysicalAccess was detected by CNN ......
hallucination|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-22 ], <shap_value> shap value: [ 0.8296 ]> )|The Interpreters values indicate the contribution of the features on the outcome of the classification Abstract ...... shap determined that the AudioFeature feature was one of the more important features by assigning it a value of 0.8296 ......
hallucination|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-45 ], <shap_value> shap value: [ 0.3935 ]> )|Interpreters gave ConstantQFeature a value of 0.352 AudioFeature a value of 0.245 LFCC a value of 0.0645 MFCC-4 a value of 0.0487 ..... shap determined that the AudioFeature feature was one of the more important features by assigning it a value of 0.3935 ......
accurate|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-25 ], <shap_value> shap value: [ -0.7432 ]> )|shap determined that the AudioFeature feature was one of the more important features by assigning it a value of -0.7432 ......
repetition|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 7 ], <feature> feature: [ PSRCC-1 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.6359 ]> )|Yes person 7 was detected by AudioFeature with a shap value of 0.6359 ...... Yes person 7 was detected by AudioFeature with a shap value of 0.6359 ......
hallucination|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 3 ], <feature> feature: [ MFCC-21 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.8559 ]> )|Interpreters determined that AudioFeature MFCC LFCC MFCC-5 had the highest impact on classification ...... Yes person 3 was detected by AudioFeature with a shap value of 0.8559 ......
repetition|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-9 ], <shap_value> shap value: [ -0.4534 ]> )|shap determined that the AudioFeature feature was one of the more important features by assigning it a value of -0.4534 ...... shap determined that the AudioFeature feature was one of the more important features by assigning it a value of -0.4534 ......
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-2 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.7662 ]> )|Yes AudioFeature which a shap value of 0.7662 was used to detect the sample as Audiosignal ...... Yes AudioFeature which a shap value of 0.7662 was used to detect the sample as Audiosignal ......
value_error|<inform> inform ( <interpreter> interpreter: [ SHAP ], <feature> feature: [ CQCC-2 ], <feature> feature: [ MFCC-6 ], <feature> feature: [ LFCC-0 ], <feature> feature: [ MFCC-1 ]> )|Interpreters determined that ConstantQFeature AudioFeature LFCC MFC had the highest impact on classification ......
repetition|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 6 ], <feature> feature: [ MSRCC-5 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.2787 ]> )|Yes person 6 was detected by AudioFeature with a shap value of 0.2787 ...... Yes person 6 was detected by AudioFeature with a shap value of 0.2787 ......
accurate|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-6 ], <shap_value> shap value: [ 0.4591 ]> )|shap determined that the AudioFeature feature was one of the more important features by assigning it a value of 0.4591 ......
hallucination|<inform> inform ( > )|The Interpreters values indicate the contribution of the features on the outcome of the classification Abstract ...... The Interpreters values indicate the contribution of the features on the outcome of the classification Abstract ......
value_error|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MFCC-7 ], <shap_value> shap value: [ 0.7656 ]> )|shap determined that the AudioFeature feature was one of the more important features by assigning it a value of  ......
value_error|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-28 ], <shap_value> shap value: [ -0.7853 ]> )|shap determined that the AudioFeature feature was one of the more important features by assigning it a value of LFCC-28 ......
hallucination|<inform> inform ( <speaker_id> speaker id: [ 6 ], <model> model: [ SVM ]> )|Yes AudioFeature which a shap value of -0.2295 was used to detect the sample as PhysicalAccess was detected by CNN ...... the audio sample was used in a ClassificationAlgorithm Abstract tasked at detecting speaker id determined to be 6 ......
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-50 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.4655 ]> )|Yes AudioFeature which a shap value of shap was used to detect the sample as Audiosignal ......
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 2 ], <feature> feature: [ GTCC-3 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0 ]> )|Yes person  was detected by AudioFeature with a shap value of 0 ......
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ PSRCC-10 ], <classification> classification: [ replayed ], <shap_value> shap value: [ -0.1905 ], <detected_by> detected by: [ CNN ]> )|Ye AudioFeature which a shap value of -0.1905 was used to detect the sample as PhysicalAccess was detected by CNN ......
accurate|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ speed ]> )|The average perception gets higher in this section
hallucination|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ conversion ]> )|Yes person 3 was detected by AudioFeature with a shap value of 0.5756 ...... The audio is converted ......
accurate|<inform> inform ( <response> response: [ No ], <classification> classification: [ spoof ], <edit_type> edit type: [ multi_microphone ], <mic_quantity> mic quantity: [ >1 ], <signal_length> signal length: [ 5 ]> )|That CaptureDevice was used for 5 seconds ......
accurate|<inform> inform ( <extracted> extracted: [ MSRCC ], <model> model: [ CNN ], <important> important: [ MSRCC-3 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had Entity features extracted and AudioFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess ......
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 2 ], <feature> feature: [ LFCC-32 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.2967 ]> )|Yes AudioFeature which a 0.2967 value of 0.2967 was used to detect the id of speaker 2 for the audio sample ......
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-29 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.9762 ], <detected_by> detected by: [ CNN ]> )|Yes AudioFeature which a shap value of CNN was used to detect the sample as PhysicalAccess was detected by CNN ......
repetition|<inform> inform ( <classification> classification: [ spoof ], <change_at> change at: [ 5 ]> )|That CaptureDevice was used for 5 seconds ...... That CaptureDevice was used for 5 seconds ......
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 7 ], <feature> feature: [ LFCC-18 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.7479 ]> )|Yes person 7 was detected by AudioFeature with a shap value of 7 ......
value_error|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-35 ], <shap_value> shap value: [ -0.3461 ]> )|shap determined that the AudioFeature feature was one of the more important features by assigning it a value of -0.3 ......
value_error|<inform> inform ( <response> response: [ Yes ], <classification> classification: [ spoofed ], <spoof_type> spoof type: [ synthetic ], <detected_by> detected by: [ CNN ]> )|Y the Audiosignal was detected by CNN recording was a synthetic recording ......
accurate|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MFCC-29 ], <shap_value> shap value: [ 0.8612 ]> )|shap determined that the AudioFeature feature was one of the more important features by assigning it a value of 0.8612 ......
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 2 ], <feature> feature: [ LFCC-23 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.3711 ]> )|Yes AudioFeature which a shap value of -0.3711 was used to detect the id of speaker 2 for the audio sample ......
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ GTCC-5 ], <classification> classification: [ replayed ], <shap_value> shap value: [ -1 ], <detected_by> detected by: [ CNN ]> )|Yes AudioFeature which a shap value of -1 was used to detect the sample as PhysicalAccess was detected by CNN ......
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 6 ], <feature> feature: [ MFCC-30 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.8651 ]> )|Yes person  was detected by AudioFeature with a shap value of -0.851 ......
hallucination|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-34 ], <shap_value> shap value: [ -0.9876 ]> )|Yes AudioFeature which a shap value of -0.5073 was used to detect the sample as Audiosignal ......
value_error|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-2 ], <shap_value> shap value: [ 0.2561 ]> )|sha determined that the AudioFeature feature was one of the more important features by assigning it a value of 0.2561 ......
value_error|<inform> inform ( <response> response: [ no ], <speaker_id> speaker id: [ 6 ], <feature> feature: [ LFCC-13 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.839 ]> )|Yes AudioFeature which a shap value of 0.839 was used to detect the id of speaker 6 for the audio sample ......
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-36 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.4792 ]> )|Yes AudioFeature which a sh value of -0.4792 was used to detect the sample as Audiosignal ......
repetition|<inform> inform ( <classification> classification: [ spoof ], <known_mic_signature> known mic signature: [ digital ]> )|The recording device was digital ..... The recording device was digital .....
repetition|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ GTCC-8 ], <shap_value> shap value: [ 0 ]> )|shap determined that the AudioFeature feature was one of the more important features by assigning it a value of 0 ...... shap determined that the AudioFeature feature was one of the more important features by assigning it a value of 0 ......
value_error|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-31 ], <shap_value> shap value: [ -0.9197 ]> )|sh determined that the AudioFeature feature was one of the more important features by assigning it a value of -0.9197 ......
accurate|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-45 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had Entity features extracted and AudioFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess ......
accurate|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ PSRCC-8 ], <shap_value> shap value: [ -0.2841 ]> )|shap determined that the AudioFeature feature was one of the more important features by assigning it a value of -0.2841 ......
hallucination|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 1 ], <feature> feature: [ GTCC-5 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0 ]> )|Yes person 5 was detected by AudioFeature with a shap value of 0 ......
repetition|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 6 ], <feature> feature: [ MFCC-1 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.3605 ]> )|Yes AudioFeature which a shap value of -0.3605 was used to detect the id of speaker 6 for the audio sample ...... Yes AudioFeature which a shap value of -0.3605 was used to detect the id of speaker 6 for the audio sample ......
accurate|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ computer ]> )|A computer was used to edit the audio
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 4 ], <feature> feature: [ MFCC-28 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.1756 ]> )|Yes person 4 was detected by AudioFeature with a shap value of -0.1756 ......
accurate|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ environment ]> )|There are inconsistencies in the background noise which indicate the room changed ......
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 4 ], <feature> feature: [ LFCC-47 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.8006 ]> )|Yes person 4 was detected by AudioFeature with a sha value of -0.8006 ......
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 1 ], <feature> feature: [ GTCC-7 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0 ]> )|Yes AudioFeature which a shap value of 0 was used to detect the id of speaker GTCC-7 for the audio sample ......
value_error|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-34 ], <shap_value> shap value: [ -0.9876 ]> )|sha determined that the AudioFeature feature was one of the more important features by assigning it a value of -0.9876 ......
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 2 ], <feature> feature: [ LFCC-38 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.5482 ]> )|Yes AudioFeature which a s value of 0.5482 was used to detect the id of speaker 2 for the audio sample ......
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-14 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.4354 ], <detected_by> detected by: [ CNN ]> )|Yes AudioFeature which a shap value of 0.4354 was used to detect the sample as PhysicalAccess was detected by  ......
value_error|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-50 ], <shap_value> shap value: [ -0.7007 ]> )|-0.7007 determined that the AudioFeature feature was one of the more important features by assigning it a value of -0.7007 ......
accurate|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ computer ]> )|The recording has been tampered with ......
hallucination|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-6 ], <shap_value> shap value: [ 0.4591 ]> )|Yes person 5 was detected by AudioFeature with a shap value of 0.2487 ...... shap determined that the AudioFeature feature was one of the more important features by assigning it a value of 0.4591 ......
repetition|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 1 ], <feature> feature: [ MSRCC-2 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.8771 ]> )|Yes person 1 was detected by AudioFeature with a shap value of 0.8771 ...... Yes person 1 was detected by AudioFeature with a shap value of 0.8771 ......
value_error|<inform> inform ( <response> response: [ no ], <speaker_id> speaker id: [ 5 ], <feature> feature: [ PSRCC-11 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.1731 ]> )|Yes person 3 was detected by AudioFeature with a shap value of 0.1731 ......
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-3 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.2091 ]> )|Yes AudioFeature which a shap value of -0.2091 was used to detect the sample as Audiosignal ......
hallucination|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ synthetic ]> )|Yes AudioFeature which a shap value of 0.5455 was used to detect the id of speaker 4 for the audio sample ...... Interpreters determined that ConstantQFeature AudioFeature LFCC CQCC-0 had the highest impact on classification ......
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 2 ], <feature> feature: [ MSRCC-9 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.007 ]> )|Yes AudioFeature which a shap value of -0.007 was used to detect the id of speaker  for the audio sample ......
hallucination|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ GTCC-8 ], <shap_value> shap value: [ 0 ]> )|Yes person 3 was detected by AudioFeature with a shap value of 0.9355 ...... shap determined that the AudioFeature feature was one of the more important features by assigning it a value of 0 ......
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 6 ], <feature> feature: [ MSRCC-5 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.2787 ]> )|Yes person 6 was detected by AudioFeature with a shap value of 6 ......
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-17 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.809 ]> )|Yes AudioFeature which a shap value of 0.809 was used to detect the sample as Audiosignal ...... Yes AudioFeature which a shap value of 0.809 was used to detect the sample as Audiosignal ......
repetition|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 1 ], <feature> feature: [ LFCC-56 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.4735 ]> )|Yes person 1 was detected by AudioFeature with a shap value of -0.4735 ...... Yes person 1 was detected by AudioFeature with a shap value of -0.4735 ......
